AppID,Name,Release date,Estimated owners,Price,Supported languages,Metacritic score,User score,Achievements,Publishers,Developers,Categories,Genres,Tags
440880,The Count Lucanor,"Mar 3, 2016",150000,9.99,"['English', 'French', 'Spanish - Spain', 'Hungarian', 'Russian', 'German', 'Japanese', 'Simplified Chinese', 'Turkish', 'Portuguese - Brazil', 'Korean', 'Italian']",78,0,32,Neon Doctrine,Baroque Decay,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Adventure,Indie,RPG","Survival Horror,Horror,Stealth,Gore,Puzzle,Exploration,Psychological Horror,Pixel Graphics,Atmospheric,Blood,Dark Fantasy,Story Rich,Anime,Multiple Endings,2D,RPG,Dark Humor,Singleplayer,Cute,Old School"
715560,Eastshade,"Feb 13, 2019",150000,24.99,"['English', 'French', 'German', 'Russian', 'Simplified Chinese']",78,0,18,Eastshade Studios,Eastshade Studios,"Single-player,Steam Achievements,Full controller support,Remote Play on TV","Adventure,Indie","Exploration,Relaxing,Open World,Beautiful,Atmospheric,Adventure,Walking Simulator,Singleplayer,First-Person,Indie,Nature,Colorful,Casual,Interactive Fiction,RPG,Story Rich,Fantasy,Great Soundtrack,Crafting,Survival"
421740,Goetia,"Apr 14, 2016",150000,14.99,"['English', 'French']",79,0,16,Forever Entertainment S. A.,Sushee,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Adventure,Indie","Indie,Adventure,Point & Click,Puzzle,Female Protagonist,Gothic,Horror,Mystery,Atmospheric,Story Rich,2D,Supernatural,Singleplayer,Difficult"
292500,Kero Blaster,"Nov 11, 2015",350000,9.99,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",82,0,10,PLAYISM,Studio Pixel,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Remote Play on TV","Action,Adventure,Indie","Side Scroller,Shoot 'Em Up,Difficult,Platformer,Shooter,Arcade,Silent Protagonist,2D,Controller,Action,Pixel Graphics,Fantasy,Adventure,Retro,Satire,Singleplayer,Indie,Great Soundtrack,Soundtrack,Classic"
29540,Guild Wars® Game of the Year Edition,"Apr 22, 2009",10000,19.99,"['English&amp;lt;strong&amp;gt;&amp;lt;/strong&amp;gt;', 'French&amp;lt;strong&amp;gt;&amp;lt;/strong&amp;gt;', 'Italian&amp;lt;strong&amp;gt;&amp;lt;/strong&amp;gt;', 'German&amp;lt;strong&amp;gt;&amp;lt;/strong&amp;gt;', 'Spanish - Spain&amp;lt;strong&amp;gt;&amp;lt;/strong&amp;gt;', 'Russian', 'Polish', 'Korean&amp;lt;strong&amp;gt;&amp;lt;/strong&amp;gt;', 'Japanese &amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;&amp;lt;strong&amp;gt;&amp;lt;/strong&amp;gt; ']",89,0,0,NCSOFT,ArenaNet®,"Multi-player,MMO","Massively Multiplayer,RPG","RPG,Massively Multiplayer,Fantasy,Story Rich"
368740,Obliteracers,"Feb 23, 2016",35000,14.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian']",78,0,13,"Varkian Empire,Deck13",Varkian Empire,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV,Remote Play Together","Action,Indie,Racing","Racing,Indie,Local Multiplayer,Multiplayer,Action,Arcade,Fast-Paced,Funny,4 Player Local,Controller,Local Co-Op,Co-op,Driving,Top-Down,Retro,Fighting,Competitive,Cute"
536220,The Walking Dead: A New Frontier,"Dec 20, 2016",750000,14.99,"['English', 'French', 'German', 'Spanish - Spain', 'Arabic', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",81,0,30,Skybound Games,Telltale Games,"Single-player,Steam Achievements,Full controller support",Adventure,"Zombies,Story Rich,Choices Matter,Adventure,Post-apocalyptic,Atmospheric,Episodic,Singleplayer,Survival,Gore,Action,Choose Your Own Adventure,Point & Click,Horror,Violent,Drama,Female Protagonist,Comic Book,Visual Novel,Casual"
894020,Death's Door,"Jul 20, 2021",350000,19.99,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",85,0,24,Devolver Digital,Acid Nerve,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud","Action,Adventure,Indie,RPG","Action,Adventure,RPG,Action-Adventure,Action RPG,Hack and Slash,Exploration,Dungeon Crawler,Isometric,3D Platformer,3D,Souls-like,Colorful,Dark Fantasy,Third Person,Singleplayer,Indie,Fantasy,Combat,Metroidvania"
425670,Seraph,"Sep 20, 2016",75000,12.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",80,0,30,Dreadbit,Dreadbit,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Remote Play on TV",Action,"Action,Female Protagonist,Platformer,Side Scroller,2D,Shooter,Metroidvania,Great Soundtrack"
791240,Lumote: The Mastermote Chronicles,Feb 2020,10000,19.99,"['English', 'Italian', 'French', 'German', 'Spanish - Spain', 'Czech', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Thai', 'Traditional Chinese', 'Ukrainian']",81,0,13,Wired Productions,Luminawesome Games Ltd.,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Remote Play Together","Adventure,Casual,Indie","Indie,Casual,Adventure,Puzzle-Platformer,3D Platformer,Atmospheric,Platformer,Puzzle,Singleplayer,Cute,Third Person,Relaxing,Beautiful,Controller,Great Soundtrack,Family Friendly,3D,Open World,Difficult,Female Protagonist"
12810,Overlord II,"Jun 23, 2009",1500000,9.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",79,0,0,"Codemasters,Electronic Arts",Triumph Studios,Single-player,RPG,"RPG,Villain Protagonist,Fantasy,Singleplayer,Funny,Comedy,Third Person,Action,Magic,Adventure,Dark Humor,Strategy,Action RPG,Open World,Dark Fantasy,Action-Adventure,Puzzle,Multiplayer,Atmospheric,RTS"
422970,Devil Daggers,"Feb 18, 2016",350000,9.99,['English'],83,0,1,Sorath,Sorath,Single-player,"Action,Indie","FPS,Difficult,Indie,Action,Fast-Paced,Horror,Retro,Shooter,Singleplayer,First-Person,Bullet Hell,Arena Shooter,Atmospheric,Pixel Graphics,Survival,Demons,Arcade,Lovecraftian,Gore,Dark"
432940,Breakneck,"Dec 7, 2017",35000,9.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Norwegian', 'Portuguese - Brazil', 'Finnish', 'Swedish', 'Turkish', 'Russian', 'Thai', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean']",76,0,37,PikPok,PikPok,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud","Action,Racing","Racing,Action,Sci-fi,Singleplayer,VR,Fast-Paced"
219640,Chivalry: Medieval Warfare,"Oct 16, 2012",7500000,24.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Russian', 'Polish', 'Simplified Chinese', 'Traditional Chinese']",79,0,49,Torn Banner Studios,Torn Banner Studios,"Multi-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Workshop,Valve Anti-Cheat enabled,Includes level editor,Remote Play on TV","Action,Indie","Medieval,Multiplayer,Action,Gore,First-Person,Swordplay,Violent,PvP,Indie,Third Person,Competitive,Team-Based,Hack and Slash,Historical,Co-op,FPS,Class-Based,Atmospheric,Simulation,Difficult"
1082710,Bug Fables: The Everlasting Sapling,"Nov 21, 2019",75000,19.99,"['English', 'Spanish - Latin America', 'Japanese', 'Portuguese - Brazil', 'German', 'Korean']",86,0,30,DANGEN Entertainment,Moonsprout Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Indie,RPG","RPG,Indie,Adventure,Action,Turn-Based Combat,Great Soundtrack,Story Rich,Cute,Turn-Based,Singleplayer,JRPG,Comedy,2D"
1071130,The Procession to Calvary,"Apr 9, 2020",35000,4.99,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil']",78,0,21,"Joe Richardson,SUPERHOT PRESENTS",Joe Richardson,"Single-player,Steam Achievements,Steam Trading Cards","Adventure,Indie","Dark Comedy,Medieval,Funny,Surreal,Indie,Point & Click,Story Rich,Female Protagonist,Puzzle,Comedy,2D,Singleplayer,Philosophical,Historical,Short,Violent,Gore,Adventure,Action,Beautiful"
1139280,The Big Con,"Aug 31, 2021",10000,14.99,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese']",77,0,47,Skybound Games,Mighty Yell,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards","Adventure,Indie","1990's,Comedy,Crime,Indie,Singleplayer,Funny,Cartoony,Stylized,Story Rich,Hand-drawn,Female Protagonist,Adventure,Colorful,Choices Matter,Conversation,2D,Cute,Exploration,Action-Adventure,Interactive Fiction"
1178140,Pixel Ripped 1995,"Apr 23, 2020",35000,19.99,"['English', 'Portuguese - Brazil', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese']",78,0,18,ARVORE Immersive Experiences,ARVORE Immersive Experiences,"Single-player,Steam Achievements,Full controller support","Action,Adventure,Indie","Retro,Old School,VR,1990's,Puzzle-Platformer,Platformer,Arcade,Action-Adventure,Horror,Open World,Action,Cartoony,Comedy,Adventure,Singleplayer,Indie,Minigames,Great Soundtrack,VR Only"
97110,Kohan: Immortal Sovereigns,"Aug 24, 2011",35000,9.99,['English'],87,0,0,TimeGate Studios,TimeGate Studios,"Single-player,Multi-player,Co-op",Strategy,"Strategy,RTS,Fantasy"
380150,STASIS,"Aug 31, 2015",350000,4.99,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Italian', 'Turkish']",79,0,27,THE BROTHERHOOD,THE BROTHERHOOD,"Single-player,Steam Achievements,Steam Trading Cards,Captions available","Adventure,Indie","Adventure,Horror,Point & Click,Isometric,Sci-fi,Story Rich,Atmospheric,Singleplayer,Indie,Space,Puzzle,Psychological Horror,2D,Gore,2.5D,Post-apocalyptic,Retro,Classic,Fantasy,Kickstarter"
1446780,MONSTER HUNTER RISE,"Jan 12, 2022",1500000,59.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",87,0,92,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud",Action,"Action,Online Co-Op,RPG,Hunting,Action RPG,JRPG,Co-op,Multiplayer,Third Person,Character Customization,Singleplayer,Anime,PvE,Fantasy,Nature,3D,Souls-like,Atmospheric,Ninja,Story Rich"
500810,Arcanum: Of Steamworks and Magick Obscura,"Aug 29, 2016",350000,5.99,['English'],81,0,0,Activision,Troika Games,Single-player,RPG,"RPG,Steampunk,Story Rich,Classic,Isometric,Fantasy,Atmospheric,Singleplayer,CRPG,Open World,Magic,Cult Classic,Character Customization,Choices Matter,Great Soundtrack,Turn-Based Combat,Adventure,Real-Time with Pause,Turn-Based,Female Protagonist"
281610,Homeworld: Deserts of Kharak,"Jan 20, 2016",750000,49.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Polish']",79,0,48,Gearbox Publishing,Blackbird Interactive,"Single-player,Multi-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Stats,Steam Leaderboards",Strategy,"Strategy,RTS,Sci-fi,Multiplayer,Story Rich,Great Soundtrack,Space,Female Protagonist,Atmospheric,Singleplayer,Action,Futuristic,Real-Time,Tactical,Co-op,Adventure,First-Person"
451020,Battle Chasers: Nightwar,"Oct 3, 2017",350000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",78,0,48,THQ Nordic,Airship Syndicate,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Indie,RPG","RPG,Turn-Based Combat,Singleplayer,JRPG,Dungeon Crawler,Fantasy,Indie,Atmospheric,Comic Book,Turn-Based,Great Soundtrack,Story Rich,Crowdfunded,Fishing,Isometric,Loot,Open World,Adventure,Female Protagonist,Anime"
436670,The Legend of Heroes: Trails in the Sky the 3rd,"May 3, 2017",150000,29.99,['English'],83,0,26,"XSEED Games,Marvelous USA, Inc.",Nihon Falcom,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud",RPG,"RPG,JRPG,Story Rich,Great Soundtrack,Anime,Turn-Based,Singleplayer,Fantasy,Turn-Based Combat"
218620,PAYDAY 2,"Aug 13, 2013",35000000,9.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Dutch', 'Russian', 'Japanese', 'Simplified Chinese', 'Spanish - Latin America', 'Korean']",79,0,1287,Starbreeze Publishing AB,OVERKILL - a Starbreeze Studio.,"Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,In-App Purchases,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,RPG","Co-op,Action,FPS,Heist,Looter Shooter,Multiplayer,Online Co-Op,Stealth,Crime,Shooter,Team-Based,First-Person,Great Soundtrack,Gun Customization,Tactical,PvE,Strategy,Singleplayer,Funny,Simulation"
555880,Sairento VR,"Feb 6, 2018",75000,29.99,"['English', 'Korean', 'Simplified Chinese', 'German', 'Japanese']",78,0,69,Mixed Realms Pte Ltd,"Mixed Realms Pte Ltd,Swag Soft Holdings Pte Ltd","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Cloud","Action,Indie,RPG,Strategy","Action,RPG,Indie,Strategy,VR,Female Protagonist,Cyberpunk,Gore,Violent,Bullet Time,First-Person,Arcade,FPS,Robots,Horror,Futuristic,Action-Adventure,Zombies,Superhero,Ninja"
10,Counter-Strike,"Nov 1, 2000",15000000,9.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Korean']",88,0,0,Valve,Valve,"Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Valve Anti-Cheat enabled",Action,"Action,FPS,Multiplayer,Shooter,Classic,Team-Based,First-Person,Competitive,Tactical,e-sports,1990's,PvP,Old School,Military,Strategy,Survival,Score Attack,1980s,Assassin,Nostalgia"
49900,Plain Sight,"Apr 5, 2010",75000,4.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",76,0,24,Beatnik Games,Beatnik Games,"Multi-player,Steam Achievements,Steam Leaderboards","Action,Indie","Action,Indie,Multiplayer,Robots,Ninja"
1282690,Crysis® 3,"Jun 4, 2020",350000,29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Russian', 'Turkish']",76,0,0,Electronic Arts,Crytek,"Single-player,Multi-player,PvP,Online PvP,Full controller support","Action,Adventure,Strategy","Action,Shooter,Adventure,Multiplayer,FPS,Singleplayer,Violent,Strategy,Gore,Sci-fi,First-Person,Stealth,Story Rich,Open World,Aliens,Benchmark,Great Soundtrack,Post-apocalyptic,Online Co-Op,Co-op"
1369630,ENDER LILIES: Quietus of the Knights,"Jun 21, 2021",750000,24.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Japanese', 'Korean', 'Traditional Chinese']",86,0,38,Binary Haze Interactive,"Live Wire,Adglobe","Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV","Action,Indie,RPG","Metroidvania,Female Protagonist,Dark Fantasy,Souls-like,Singleplayer,Atmospheric,Difficult,Indie,Great Soundtrack,2D,Multiple Endings,Dark,Post-apocalyptic,Medieval,Action RPG,Hand-drawn,Action,Dragons,Zombies,Early Access"
360740,Downwell,"Oct 15, 2015",350000,2.99,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Turkish']",81,0,20,Devolver Digital,Moppin,"Single-player,Steam Achievements,Partial Controller Support,Steam Leaderboards,Remote Play on Phone,Remote Play on Tablet","Action,Adventure,Indie","Precision Platformer,Action Roguelike,Indie,Pixel Graphics,Platformer,Action,2D Platformer,Difficult,2D,Rogue-like,Arcade,Fast-Paced,Rogue-lite,Retro,Adventure,Singleplayer,Shoot 'Em Up,Procedural Generation,Replay Value,Great Soundtrack"
555220,Detention,"Jan 12, 2017",750000,11.99,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']",83,0,8,"RedCandleGames,AGM PLAYISM",RedCandleGames,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Remote Play on Phone,Remote Play on Tablet","Adventure,Indie","Horror,Indie,Psychological Horror,Atmospheric,Puzzle,Story Rich,Adventure,Great Soundtrack,Drama,Dark,Point & Click,Female Protagonist,Thriller,Surreal,Retro,Visual Novel,Gore,Exploration,Survival Horror,Violent"
252410,SteamWorld Dig,"Dec 5, 2013",750000,1.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Hungarian', 'Polish', 'Portuguese - Brazil']",76,0,24,Image & Form Games,Image & Form Games,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV","Action,Adventure,Indie","Platformer,Mining,Steampunk,Indie,Metroidvania,Adventure,Western,2D,Action,Robots,Singleplayer,Exploration,Casual,Short,Sci-fi,Side Scroller,Great Soundtrack,Sandbox,Controller,RPG"
550,Left 4 Dead 2,"Nov 16, 2009",35000000,9.99,"['Danish', 'Dutch', 'English', 'Finnish', 'French', 'German', 'Italian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Russian', 'Simplified Chinese', 'Spanish - Spain', 'Swedish', 'Traditional Chinese', 'Hungarian', 'Turkish', 'Bulgarian', 'Czech', 'Greek', 'Portuguese - Brazil', 'Romanian', 'Spanish - Latin America', 'Thai', 'Ukrainian', 'Vietnamese']",89,0,101,Valve,Valve,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Workshop,Steam Cloud,Valve Anti-Cheat enabled,Stats,Includes Source SDK,Commentary available,Remote Play on Phone,Remote Play on Tablet,Remote Play on TV,Remote Play Together",Action,"Zombies,Co-op,FPS,Multiplayer,Shooter,Action,Online Co-Op,Survival,Horror,First-Person,Gore,Team-Based,Moddable,Survival Horror,Post-apocalyptic,Singleplayer,Adventure,Local Co-Op,Replay Value,Tactical"
220860,McPixel,"Sep 25, 2012",750000,4.99,['English'],76,0,0,Sos Sosowski,Sos Sosowski,"Single-player,Steam Trading Cards,Steam Cloud,Includes level editor","Action,Adventure,Indie","Point & Click,Comedy,Indie,Pixel Graphics,Puzzle,Adventure,Singleplayer,Funny,Action,2D,Minigames,Short,Casual,Retro,Level Editor,Parody,Experimental,Great Soundtrack,Fast-Paced,Touch-Friendly"
42140,Hamilton's Great Adventure,"May 31, 2011",75000,9.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain', 'Swedish']",77,0,26,Fatshark,Fatshark,"Single-player,Multi-player,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Partial Controller Support,Steam Cloud,Steam Leaderboards,Remote Play Together","Adventure,Casual,Indie","Local Co-Op,Adventure,3D Platformer,Puzzle,Puzzle-Platformer,Family Friendly,Casual,Indie,Platformer,Singleplayer,Controller,Arcade,Local Multiplayer,Lovecraftian,Action,FPS,Anime,Dark,Funny,Competitive"
6980,Thief: Deadly Shadows,"Mar 29, 2007",750000,8.99,['English'],85,0,0,Square Enix,Ion Storm,Single-player,Action,"Stealth,Action,Atmospheric,Steampunk,First-Person,Classic,Dark,Third Person,Story Rich,Singleplayer,Horror,Fantasy,Immersive Sim,Adventure,Dark Fantasy,Medieval,Immersive,Open World,RPG,FPS"
233310,Avadon 2: The Corruption,"Oct 30, 2013",150000,3.99,['English'],82,0,30,Spiderweb Software,Spiderweb Software,"Single-player,Steam Achievements","Indie,RPG,Strategy","RPG,Indie,Isometric,Strategy,Fantasy,Singleplayer,Party-Based RPG,Story Rich,Turn-Based,Grid-Based Movement,Turn-Based Combat,CRPG,2D,Old School,Retro,Adventure"
